4081.PT_1511101.P,float,1,200
4081.PT_1506501.P,float,1,200
4081.TT_1513501.P,float,1,200
4081.PT_1513502.P,float,1,200
4081.PV_1513403.Y,float,1,200
4081.PV_1513403.P,float,1,200
4081.PV_1513403.F,float,1,200
4081.BV_1101315.6,float,1,200
4081.BV_1301311.4,float,1,200
4081.BV_1351311.4,float,1,200
4081.BV_1602202.3,float,1,200
4081.BV_1505101.3,float,1,200
4081.BV_1101111.5,float,1,200
4081.BV_1101715.5,float,1,200
4081.PV_1432401.5,float,1,200
4081.PV_1432441.5,float,1,200
4081.BV_1429303.4,float,1,200
4081.BV_1101121.6,float,1,200
4081.BV_1101131.6,float,0,200
4081.BV_1511504.5,float,0,200
2251.C10LCA35AA101XB13,float,1,120
2251.C10LAW20AA102XB04,float,1,120
2251.C10MAW60AA111XB13,float,1,120
2251.C10MAW60AA111XB13,float,1,120
2251.C10LAW20AA101XB04,float,1,120
2251.C10LCA35AA101XB13,float,1,120
2251.C10MAW60AA111XB13,float,1,120
2251.C10MAW60AA111XB13,float,1,120
2251.C10LAW20AA102XB04,float,1,120
2251.C10LAW20AA101XB04,float,1,120
2251.C10LAW20AA101XB04,float,1,120
2251.C10LCA35AA101XB13,float,1,120
2251.C10MAW60AA111XB13,float,1,120
2251.C10LCA35AA101XB13,float,1,120
2251.C10MAW60AA111XB13,float,1,120
2251.C10LAW20AA101XB04,float,1,120
2251.C10MAW60AA111XB13,float,1,120
2251.C10MAW60AA111XB13,float,1,120
2251.C10LAW20AA102XB04,float,0,120
2251.C10LAW20AA102XB04,float,0,120
2181.C20LCF01CY104,float,1,60
2181.C20PCB20CP102,float,1,60
2181.C20LAW20AA101,float,1,60
2181.C20LAW20AA102,float,1,60
2181.C20LAC20CT132,float,1,60
2181.C20LCF02CY103,float,1,60
2181.C20LAC20CY101,float,1,60
2181.C20LAC20CY105,float,1,60
2181.C20LAW20CT116,float,1,60
2181.C20LAW20CT112,float,1,60
2181.C20LAW20CT122,float,1,60
2181.C20MKG30CT401,float,1,60
2181.C20LAC20CY108,float,1,60
2181.C20LAW20CT221,float,1,60
2181.C10LAW20CT121,float,1,60
2181.C10LAW20CT114,float,1,60
2181.C10PGB59CT101,float,1,60
2181.C10LAE82CF102,float,1,60
2181.C10LCC11CT116,float,0,60
2181.C10LCB10CP001,float,0,60
2550.C70LDF21CQ056,float,1,100
2550.C70LDF24CQ066,float,1,100
2550.C70LDF51CQ012,float,1,100
2550.C70LDF20CF101,float,1,100
2550.C70LDF51CF101,float,1,100
2550.C80LDF51CP001,float,1,100
2550.C80LDB10CP101,float,1,100
2550.C80LDB11CP102,float,1,100
2550.C80LDB12CP102,float,1,100
2550.C50LBA10CT301,float,1,100
2550.C50LBA10CT101,float,1,100
2550.C50HBK10CT102,float,1,100
2550.C50LBA10CT321,float,1,100
2550.C50HBK10CT122,float,1,100
2550.C80LDF21CP101,float,1,100
2550.C80LDF22CP101,float,1,100
2550.C80LDF51CQ006,float,1,100
2550.C80LDF22CQ108,float,1,100
2550.C80LDF23CQ406,float,0,100
2550.C80LDF51CF101,float,0,100
